,v_Intercept,v_Efficacy,v_Reward,v_EfficacyXReward,a_Intercept,a_Efficacy,a_Reward,a_EfficacyXReward
152,2.8186499479139737,0.13186151,0.12799966,0.138875,0.9246377079594303,0.012491012,0.044423778,-0.0059615215
153,2.7857683674485534,0.15203714,0.12983736,0.12987156,0.9150806959498688,0.012259003,0.027474526,-0.091116816
154,2.7698499208813088,0.15061507,0.012212254,-0.10436035,0.9094335692884705,0.005699853,0.03601678,-0.07509531
155,2.799228667556663,0.10678883,0.09399727,-0.098321736,0.9139981029335351,0.009842207,0.03310203,-0.051895592
156,2.771703177843555,0.17154662,0.083891846,0.15962759,0.9176865699016624,0.005351034,0.037879243,-0.056461193
157,2.755083059558607,0.102659844,0.026427275,0.14453888,0.9146682241851407,0.008293829,0.03089687,-0.061257876
158,2.7835573139367566,0.16027692,0.07768761,0.14087287,0.9154615919906265,0.012953319,0.037168387,-0.051863648
159,2.7500681811673258,0.101813115,0.09281467,0.011918934,0.9149120240992491,0.008677193,0.027802221,-0.023604883
160,2.7136780918426098,0.10732124,-0.0027221395,0.12563232,0.9131626981936583,-0.014472511,0.002398222,-0.04705915
161,2.706266241975438,0.055097055,-0.005750434,-0.10249145,0.9127162832823444,-0.0036522974,0.013517845,-0.052167583
162,2.7087269426705416,0.05252522,0.012356327,0.18035826,0.9152162240725399,-0.004042573,0.021904293,-0.049896274
163,2.7342001196225993,0.106399745,0.0062924614,0.09270889,0.915850691725242,0.0044534677,0.03672622,-0.038962804
164,2.7754302363756578,0.08751875,0.022613544,0.007476109,0.9155332458629013,0.0013834451,0.026195513,-0.07133758
165,2.759774770315185,0.10378016,0.0025693278,-0.017218487,0.9127764024491514,-0.017216465,0.02456971,-0.06437473
166,2.755054280133703,0.054115932,-0.011789283,0.08278913,0.913032320794816,0.0031531777,0.0040068687,-0.04997913
167,2.751247962520905,0.1387836,-0.022267932,0.022988798,0.9153203588192229,0.006597569,0.003237566,-0.048993517
168,2.7953820569501504,0.13906041,-0.031706624,-0.07102533,0.9180245521661388,0.0057567703,0.03772114,-0.033892322
169,2.7714647320679022,0.16478142,-0.0372455,0.10693115,0.9153238915210196,0.01102367,0.021403743,-0.042900924
170,2.7211980055171936,0.17523603,-0.044045284,0.025699079,0.9195538732233866,0.013571483,0.016468374,-0.09094035
171,2.7604500590549668,0.13243666,0.013599461,0.09145362,0.9196813131564504,0.00049199205,0.022629999,-0.05557827
172,2.7527066951575905,0.12116574,0.0015099393,0.04411596,0.9172949208444919,-0.018977512,0.018649967,-0.056389317
173,2.723582662984708,0.05699985,0.029803103,0.08936488,0.9144056782496899,-0.0056312894,0.0363508,0.010866901
174,2.7413083126198465,-0.011329337,0.06576972,0.07094079,0.9143858709279187,-0.0006883829,0.018767666,-0.0075357226
175,2.73545715981381,0.0097073,-0.026667047,0.14741859,0.9066692761248287,-0.0072388304,0.020585049,-0.0082307905
176,2.765702894900043,0.08610172,0.058794368,0.2187566,0.907445537469735,0.005880526,0.029794324,0.029520638
177,2.8111019967005633,0.14955105,0.041022386,0.24055639,0.913130711038917,0.013521825,0.017782833,0.040754035
178,2.779409739218959,0.06893921,0.012285733,0.11659945,0.9062072737449405,-0.012188514,0.022563059,-0.054303143
179,2.7952553494673884,0.094889045,0.01544623,0.047503173,0.9059223504302838,0.015529711,0.029700967,-0.0489523
180,2.78846496382048,0.19689187,0.027990341,0.009234107,0.9056912025014592,0.020060167,0.024036158,-0.02635207
181,2.730296609108187,0.14681394,0.03185273,0.069787025,0.9102184302628251,0.023806326,0.008157129,-0.051189456
182,2.768414132192007,0.12558486,-0.03204715,-0.13607098,0.91619033992716,0.013676551,0.0074889404,-0.041113734
183,2.7458415353892334,0.17917922,-0.034786567,0.16515705,0.9154246261852403,0.01472017,0.026889112,-0.000990211
184,2.7263531474997347,0.1766857,0.094501786,0.13223214,0.9175544523592958,0.022806663,0.047300328,-0.06780916
185,2.757117948206858,0.19294204,0.051717285,0.007367591,0.92257462040103,0.0038631205,0.016064463,-0.112686224
186,2.7422223061312065,0.07711046,0.007213213,0.06325252,0.9141374203953014,0.0010169784,0.03348753,0.029597098
187,2.745600432658767,0.14325738,-0.0013965762,-0.016187847,0.9195700264594939,0.0059325937,0.024802398,-0.09712184
188,2.733111692682759,0.120122984,-0.050576065,-0.08570953,0.9215323536295938,-0.014838107,0.009640817,-0.083741665
189,2.754309206140388,0.11815444,-0.05375525,0.057586886,0.9173209568364373,0.009410305,0.009434721,-0.062360406
190,2.801880485959545,0.09018214,-0.024807801,-0.024922805,0.9118204437547661,-0.010982877,0.0322807,-0.08021845
191,2.788267316175612,0.07442032,0.103531495,0.03772196,0.9140574479001187,-0.012472226,0.044585384,-0.025362393
192,2.772235560082958,0.078969225,0.10149598,0.13129485,0.9095727987085651,0.0023489478,0.032443114,-0.0044480865
193,2.7419912222864866,0.082367465,-0.0070500174,0.13321969,0.9151681185582615,-0.0018350077,0.02139999,-0.03400399
194,2.7538876147261178,0.086089134,0.030630536,-0.18081985,0.9153026629841632,0.002615191,0.023419568,-0.0825749
195,2.746680136730324,0.10281283,-0.0019436642,0.20682876,0.9118885360189282,-0.010804231,0.01859565,-0.039226364
196,2.7511115339259846,0.037575983,0.049846414,0.12542926,0.9166171239623119,-0.010783674,0.044082727,-0.056955602
197,2.7558596313808845,0.052660353,0.036200088,0.1278517,0.9121129556991043,-0.009673115,0.019517384,0.005207122
198,2.791165984813197,0.08354035,0.051648453,-0.02830848,0.9128548821426152,-0.011637232,0.028830167,-0.07969302
199,2.779095440439416,0.09225535,0.06320352,0.04724269,0.9093304913736729,-0.00601786,0.0324536,-0.08103459
200,2.773987094349464,0.069868915,0.037747562,0.03772483,0.9036975560209525,0.0036916314,0.038754266,-0.072627895
201,2.7527069074501855,0.07129055,0.08815681,0.028589379,0.9024424431617285,-0.008729273,0.024672674,-0.04935705
202,2.7536763329582152,0.07025858,-0.0050907875,0.119877286,0.9080097762981927,-0.007846301,0.011949967,-0.04966285
203,2.7721034958776634,0.14479057,-0.01928767,0.04620581,0.9073677290700674,0.00048079845,0.02128676,-0.07664491
204,2.72160816473595,0.08521636,-0.0038737787,-0.07095719,0.9120922443512314,0.00015641733,0.002587994,-0.017049178
205,2.7101410633609513,0.13606784,-0.009032016,-0.12496696,0.911202615977331,0.015208142,0.015471991,-0.071068354
206,2.732760814926496,0.16452628,0.023909999,0.11923297,0.9171945466478906,0.010467456,0.018078323,-0.02467658
207,2.718019353532166,0.16310826,-0.014216935,0.22972332,0.913510280677213,0.01464868,0.030755667,-0.0271623
208,2.772953833158248,0.10780833,0.005006493,-0.06753097,0.918111590279551,0.007300722,0.02205719,-0.11883822
209,2.7538416043730054,0.11656722,0.035410367,0.10446693,0.9154158065710762,0.0163101,0.012618472,-0.030379156
210,2.7570153407141733,0.11307599,0.019693106,0.042791866,0.9135508788883091,0.00033728025,0.03177452,-0.06267348
211,2.7200206232276405,0.10958502,0.078149416,0.079858355,0.9077661264089308,0.011182229,0.025336405,-0.06442326
212,2.754559002168416,0.13014394,0.052018505,0.121308655,0.9158041909077046,0.012001285,0.027664842,-0.012916212
213,2.7690712763082277,0.12205276,-0.0004972479,0.033906184,0.9160951445595856,-0.01625457,0.026783265,-0.14951757
214,2.762600082437501,0.04050786,0.06531055,-0.007156743,0.9139868035447656,-0.011983087,0.0300514,0.0017426411
215,2.72753586807544,0.14496179,0.0837769,0.10079504,0.9088658719147003,0.0133919725,0.037280742,-0.090917476
216,2.7354765136594716,0.1714976,0.034928855,0.12274394,0.907953097486616,0.010732651,0.045853663,-0.014803097
217,2.7368167794756273,0.0959362,0.122948095,0.054121718,0.9092318260557097,-0.010988243,0.033821765,0.01273493
218,2.747237960177837,0.065344356,0.025997296,0.07730566,0.9122441852523202,0.018820474,0.015868101,0.0101294955
219,2.757939945878423,0.084322,0.09916165,0.17485373,0.9144948874810962,-0.00056769385,0.018116724,0.023026304
220,2.7383003521731486,0.12964348,0.10084972,0.041833375,0.9205474537267019,-0.00040170757,0.02860776,-0.08941782
221,2.773699388479437,0.05834048,0.092566215,-0.06444969,0.9207981291887972,-0.00387038,0.053085808,-0.030808453
222,2.745990312830026,0.11785815,0.10071724,0.19869077,0.9189420748978989,0.013458907,0.028494168,-0.0020894175
223,2.7064919987279223,0.16458134,0.05619224,0.17206872,0.920876558667629,0.0152930375,0.03229414,-0.042499177
224,2.706703912666487,0.124743916,0.045754537,0.034164507,0.921573787934624,0.009960592,0.03435843,-0.022170005
225,2.6931328778727366,0.17009902,0.042866405,0.1125506,0.9124892504850908,0.023981726,0.018925928,-0.07216644
226,2.695043439363155,0.16853394,-0.0121829575,0.14561576,0.9101316352695414,0.011325073,0.013841808,0.012989953
227,2.730757172557638,0.09966417,0.06286265,0.07232177,0.9074816497576073,0.015311566,0.020140203,-0.08777588
228,2.718482267066414,0.20855996,-0.017861053,-0.03744549,0.91155883092561,0.020564435,0.02347042,-0.07099465
229,2.7349411912057615,0.14564231,0.02498906,-0.016258074,0.9110708306747644,-0.0026713763,0.009078289,-0.07112535
230,2.743109946869968,0.18841688,-0.025531849,-0.00076165167,0.911154120840549,-0.00062247826,0.026019204,-0.07228897
231,2.7392308199146624,0.04720269,0.098654695,0.099501975,0.9189800455907473,-0.016753122,0.044315714,-0.071073055
232,2.7518667118382,0.08862437,0.10162713,0.07549891,0.9196303747298361,0.0075459504,0.041199543,-0.058640953
233,2.7514151210065467,0.071510635,-0.0037284505,0.037213717,0.923300802852192,-0.013431355,0.025143351,-0.05426419
234,2.790967786225528,0.103554845,-0.008231032,0.07239044,0.9180028936487695,0.022704024,0.010465254,-0.00053557043
235,2.803578655697566,0.116873145,-0.06117904,0.01325932,0.9174492081042116,0.000392773,-0.0032585727,-0.033261266
236,2.7955996173443194,0.084074855,-0.048178434,0.12629108,0.9205805556868571,-0.0049038627,-0.0010908552,-0.023980806
237,2.7766675289618705,0.052680943,-0.05253143,0.10917745,0.9218508398950365,-0.009036573,-0.0047559743,-0.044251107
238,2.7538626545159266,0.12264196,-0.06544184,0.12276656,0.9186070328380097,0.004972948,0.02510549,-0.06821388
