"subject","response","rt","Congruency","mbased_reward_prev","mbased_efficacy_prev","scaledRunningTime"
6,1,0.436375792996841,"congruent",0.212351660054626,-0.164408798690378,-0.994499978920891
6,1,0.533485163003206,"congruent",0.212351660054626,-0.164408798690378,-0.55812418592405
6,1,0.513568505994044,"incongruent",0.212351660054626,-0.164408798690378,0.891078511072458
6,1,0.587655406998238,"congruent",0.335958576287478,-0.283827390598129,-0.994499978920891
6,1,0.302637100001448,"congruent",0.335958576287478,-0.283827390598129,-0.406844571922653
6,1,0.463341737005976,"congruent",0.335958576287478,-0.283827390598129,0.145792528078795
6,1,0.465467928996077,"congruent",0.335958576287478,-0.283827390598129,0.859134265084771
6,1,0.346887763007544,"congruent",0.335958576287478,-0.283827390598129,1.57460219408085
6,1,0.50371848299983,"incongruent",0.40190039395938,-0.36183400320411,-0.994499978920891
6,1,0.548329753990402,"incongruent",0.40190039395938,-0.36183400320411,-0.490781495921061
6,1,0.525514912995277,"incongruent",0.40190039395938,-0.36183400320411,0.30754825806934
6,1,0.897340789990267,"incongruent",0.437079034850986,-0.412789482690589,-0.994499978920891
6,1,0.467329134000465,"incongruent",0.437079034850986,-0.412789482690589,-0.0971591889306245
6,1,0.617120365990559,"congruent",0.437079034850986,-0.412789482690589,0.620169945069841
6,1,0.67146414599847,"congruent",0.455846136193841,-0.0629893160654443,-0.994499978920891
6,1,0.586095157006639,"incongruent",0.455846136193841,-0.0629893160654443,-0.323035832922421
6,1,0.321299354007351,"incongruent",0.455846136193841,-0.0629893160654443,0.513059324084218
6,1,0.262253620996489,"incongruent",0.455846136193841,-0.0629893160654443,1.08435867809157
6,1,0.422511589000351,"congruent",0.455846136193841,-0.0629893160654443,1.59661229908806
6,1,0.488514212003793,"incongruent",0.101585574724717,0.151459174085767,-0.994499978920891
6,1,0.539180912994198,"incongruent",0.101585574724717,0.151459174085767,-0.505985766917098
6,1,0.568035021991818,"congruent",0.101585574724717,0.151459174085767,0.2831951460771
6,1,0.476365609007189,"incongruent",0.101585574724717,0.151459174085767,1.10123016806892
6,1,0.45461152200005,"congruent",0.276867085085678,-0.0774961134212956,-0.994499978920891
6,1,0.296832634005114,"congruent",0.276867085085678,-0.0774961134212956,-0.539888456920842
6,1,0.502001461994951,"incongruent",0.276867085085678,-0.0774961134212956,0.00694417708427242
6,1,0.426811137993354,"congruent",0.276867085085678,-0.0774961134212956,0.758945639079224
6,1,0.557644580010674,"incongruent",-0.0125976905107573,-0.227054286326659,-0.994499978920891
6,1,0.555611520001548,"congruent",-0.0125976905107573,-0.227054286326659,-0.436855398910218
6,1,0.727129430000787,"incongruent",0.215952596747857,-0.3247486760319,-0.994499978920891
6,1,0.378714804988704,"incongruent",0.215952596747857,-0.3247486760319,0.334588153078123
6,1,0.460863254993455,"incongruent",0.215952596747857,-0.3247486760319,0.963302958066828
6,1,0.506710592992022,"congruent",-0.051459306635637,-0.388564605275158,-0.994499978920891
6,1,0.252875567995943,"incongruent",-0.051459306635637,-0.388564605275158,-0.487789385928869
6,1,0.519018046994461,"incongruent",-0.051459306635637,-0.388564605275158,0.0150861820670736
6,1,0.291584958002204,"congruent",-0.051459306635637,-0.388564605275158,0.784104229061535
6,1,0.377899193001213,"incongruent",0.195220701777557,-0.0481380127171404,-0.994499978920891
6,1,0.278703554009553,"congruent",0.195220701777557,-0.0481380127171404,-0.616600785919678
6,1,0.471465948008699,"incongruent",0.195220701777557,-0.0481380127171404,-0.0878972319101254
6,1,0.835982682008762,"incongruent",0.326819552665827,-0.207876987784691,-0.994499978920891
6,1,0.294549751997693,"congruent",0.326819552665827,-0.207876987784691,-0.158517296912129
6,1,0.436929434988997,"incongruent",0.326819552665827,-0.207876987784691,0.386032455085563
6,1,0.591715930000646,"congruent",0.397024907637702,-0.312221681078316,-0.994499978920891
6,1,0.375547282994376,"congruent",0.397024907637702,-0.312221681078316,0.354983925071332
6,1,0.664038613991579,"incongruent",0.397024907637702,-0.312221681078316,0.980531208065708
6,1,0.538048053000239,"congruent",0.434478060408098,-0.380381721631577,-0.994499978920891
6,-1,0.570708682993427,"incongruent",0.434478060408098,-0.380381721631577,-0.456451925920653
6,-1,0.710662055003922,"incongruent",0.434478060408098,-0.380381721631577,0.364256757072775
6,1,0.720916898004361,"incongruent",0.434478060408098,-0.380381721631577,1.3249188120767
6,1,0.543440631998237,"congruent",0.454458568348048,-0.424905223321779,-0.187193963929991
6,1,0.842780951003078,"congruent",0.465117769723853,-0.453988865095853,-0.994499978920891
6,1,0.441944753009011,"congruent",0.465117769723853,-0.453988865095853,-0.151719027917813
6,1,0.509486513998127,"congruent",0.465117769723853,-0.453988865095853,1.80237705110039
6,1,0.921730290006963,"incongruent",0.107500598767859,-0.472986881575513,-0.994499978920891
6,1,0.482651184996939,"incongruent",0.107500598767859,-0.472986881575513,-0.0727696889139284
6,1,0.568907250009943,"incongruent",0.107500598767859,-0.472986881575513,0.659881496083011
6,1,0.47138747900317,"incongruent",-0.120648427786937,-0.485396765900357,-0.994499978920891
6,1,0.31348348899337,"incongruent",-0.120648427786937,-0.485396765900357,-0.523112499917721
6,-1,0.794121633996838,"incongruent",-0.120648427786937,-0.485396765900357,0.0403709890756485
6,1,0.46659189699858,"congruent",-0.120648427786937,-0.485396765900357,1.08449262307249
6,-1,0.6114884109993,"incongruent",-0.2662006622581,-0.493503150539031,-0.994499978920891
6,1,0.505964889001916,"congruent",-0.2662006622581,-0.493503150539031,-0.383011567921592
6,1,0.433566457009874,"congruent",-0.2662006622581,-0.493503150539031,0.372953321080325
6,1,0.684048836992588,"incongruent",0.0806604833800854,-0.11247163727661,-0.994499978920891
6,1,0.494986703997711,"incongruent",0.0806604833800854,-0.11247163727661,-0.310451141928303
6,1,0.4327136399952,"incongruent",0.0806604833800854,-0.11247163727661,0.434535562069408
6,1,0.43793477100553,"incongruent",0.0806604833800854,-0.11247163727661,1.11724920206461
6,1,0.740717082007905,"congruent",-0.137771616200875,-0.249900998019428,-0.994499978920891
6,1,0.520136270002695,"congruent",-0.137771616200875,-0.249900998019428,-0.253782896912986
6,1,0.851464114006376,"incongruent",-0.27712474277054,-0.339672605043851,-0.994499978920891
6,1,0.83302621000621,"incongruent",-0.27712474277054,-0.339672605043851,-0.143035864914515
6,1,0.398088005997124,"congruent",-0.27712474277054,-0.339672605043851,0.939990345091694
6,1,0.321784090003348,"incongruent",-0.27712474277054,-0.339672605043851,1.58807835108882
6,1,0.41387959299027,"incongruent",-0.27712474277054,-0.339672605043851,2.15986244109217
6,1,0.684477035989403,"incongruent",0.074832704908309,-0.398313214184344,-0.994499978920891
6,1,0.430741433010553,"congruent",0.074832704908309,-0.398313214184344,-0.310022942931488
6,1,0.33917544799624,"congruent",0.074832704908309,-0.398313214184344,0.370718490079065
6,1,0.418832006005687,"congruent",0.074832704908309,-0.398313214184344,0.959893938075304
6,1,0.835500287998002,"congruent",0.262594964096021,-0.436618432887097,-0.994499978920891
6,1,0.553722974000266,"congruent",0.262594964096021,-0.436618432887097,-0.158999690922889
6,1,0.433314278008766,"congruent",0.262594964096021,-0.436618432887097,0.644723283077377
6,1,0.50362184199912,"congruent",0.362762374127482,-0.077597892272916,-0.994499978920891
6,1,0.332983537999098,"incongruent",0.362762374127482,-0.077597892272916,-0.490878136921772
6,1,0.341958510005497,"congruent",0.362762374127482,-0.077597892272916,0.0921054010773263
6,1,0.550654582009884,"incongruent",0.362762374127482,-0.077597892272916,0.684063911082823
6,1,0.627282000001287,"congruent",0.0422009270392419,-0.227120770308114,-0.440644199922197
6,1,0.573548034997657,"congruent",-0.162307659359642,-0.324792104698266,-0.994499978920891
6,1,0.494711960011045,"incongruent",-0.162307659359642,-0.324792104698266,-0.420951943923234
6,1,0.688134042007732,"incongruent",-0.292778002224539,-0.388592973748602,-0.994499978920891
6,1,0.391352557999198,"congruent",-0.292778002224539,-0.388592973748602,-0.306365936913159
6,1,0.268343456991715,"incongruent",-0.292778002224539,-0.388592973748602,0.334986621086039
6,1,0.749138660001336,"congruent",-0.376014166862057,-0.430268977429662,-0.994499978920891
6,1,0.301055333999102,"congruent",-0.376014166862057,-0.430268977429662,-0.245361318919555
6,-1,0.350403040996753,"incongruent",-0.376014166862057,-0.430268977429662,0.305694015079547
6,1,0.508953148993896,"congruent",-0.429116342815854,-0.457492576554204,-0.994499978920891
6,1,0.499709367999458,"incongruent",-0.429116342815854,-0.457492576554204,-0.485546829926995
6,1,0.507778929997585,"incongruent",-0.429116342815854,-0.457492576554204,0.264162538072463
6,1,0.595799749993603,"congruent",-0.429116342815854,-0.457492576554204,1.02194146807005
6,1,0.476952212004107,"congruent",-0.429116342815854,-0.457492576554204,1.86774121806365
6,1,0.851738551995368,"incongruent",-0.00625177388386533,-0.475275575974337,-0.994499978920891
6,1,0.487433795002289,"congruent",-0.00625177388386533,-0.475275575974337,-0.142761426925524
6,1,0.364472810993902,"incongruent",-0.00625177388386533,-0.475275575974337,0.594672368076765
6,1,0.574825232994044,"incongruent",0.219338016349972,-0.486891786855557,-0.994499978920891
6,1,0.544916547005414,"incongruent",0.219338016349972,-0.486891786855557,-0.419674745926848
6,1,0.283234731003176,"congruent",0.219338016349972,-0.486891786855557,0.375241801078567
6,1,0.520691850993899,"incongruent",0.219338016349972,-0.486891786855557,1.53733177908861
6,1,0.599045028997352,"congruent",0.339685657643919,-0.494479728127387,-0.994499978920891
6,1,0.319028577010613,"incongruent",0.339685657643919,-0.494479728127387,-0.395454949923539
6,1,0.335684407997178,"congruent",0.403888717321414,-0.499436323124972,-0.273885494933444
6,1,0.686659519997193,"incongruent",0.0684383002066752,-0.502674070109294,-0.994499978920891
6,1,0.436519462993601,"congruent",0.0684383002066752,-0.502674070109294,-0.307840458923698
6,1,0.522887589992024,"congruent",0.259183677075793,-0.504789031194393,-0.390333289926736
6,1,0.672977235997678,"incongruent",-0.0238791743188236,-0.506170566074402,-0.994499978920891
6,1,0.537615672001266,"incongruent",-0.0238791743188236,-0.506170566074402,0.323604093072839
6,1,0.410439297993435,"incongruent",-0.0238791743188236,-0.506170566074402,1.1112197650741
6,1,0.586882224000874,"congruent",-0.0238791743188236,-0.506170566074402,1.77165906306754
6,1,1.08798169100191,"incongruent",-0.204464781623047,-0.507073012288721,-0.994499978920891
6,1,0.518921954993857,"congruent",-0.204464781623047,-0.507073012288721,0.0934817120810185
6,1,0.74516149199917,"congruent",0.113595340981273,-0.507662508204838,-0.994499978920891
6,1,0.52771368699905,"congruent",0.113595340981273,-0.507662508204838,-0.249338486921721
6,1,0.373515644998406,"congruent",0.113595340981273,-0.507662508204838,0.528375200077329
6,1,0.33748906000983,"incongruent",0.113595340981273,-0.507662508204838,1.15189084507573
6,1,0.601626982999733,"incongruent",0.283274055188226,-0.508047578727165,-0.994499978920891
6,1,0.508888661992387,"congruent",0.283274055188226,-0.508047578727165,-0.392872995921158
6,1,0.338099425003747,"congruent",0.283274055188226,-0.508047578727165,0.366015666071229
6,1,0.439969119004672,"congruent",0.283274055188226,-0.508047578727165,0.954115091074976
6,1,0.555188703991007,"incongruent",0.373794255643351,-0.508299114493759,-0.994499978920891
6,1,0.396092191003845,"congruent",0.373794255643351,-0.508299114493759,0.248745441067052
6,-1,0.948043816009886,"incongruent",0.0492389364899212,-0.508463422687213,-0.994499978920891
6,1,0.461086799987243,"congruent",0.0492389364899212,-0.508463422687213,-0.0464561629110055
6,1,0.597994575000484,"congruent",-0.157817620470393,-0.508570752085341,-0.994499978920891
6,1,0.598764266003855,"incongruent",-0.157817620470393,-0.508570752085341,0.318467162077916
6,1,0.444497278003837,"congruent",-0.157817620470393,-0.508570752085341,1.16723142808177
6,1,0.794731371002854,"congruent",0.138480668512991,-0.508640861794787,-0.994499978920891
6,1,0.493678549988545,"congruent",0.138480668512991,-0.508640861794787,-0.199768607918038
6,1,0.634923972000252,"incongruent",-0.100884072691635,-0.508686658859191,-0.994499978920891
6,1,0.42055119399447,"congruent",-0.100884072691635,-0.508686658859191,-0.35957600692064
6,1,0.268923965006252,"incongruent",-0.100884072691635,-0.508686658859191,0.31097518707383
6,1,0.473394778004149,"incongruent",-0.100884072691635,-0.508686658859191,0.829899152080082
6,1,0.595239065994974,"incongruent",-0.100884072691635,-0.508686658859191,1.55329393008423
6,1,0.513679768992006,"incongruent",-0.25359159663795,-0.508716574417601,-0.994499978920891
6,1,0.49340145199676,"incongruent",-0.25359159663795,-0.508716574417601,-0.480820209928886
6,1,0.442230906992336,"congruent",-0.25359159663795,-0.508716574417601,0.262581242067874
6,1,0.350729504993069,"congruent",-0.25359159663795,-0.508716574417601,0.954812149060211
6,1,0.669652373006102,"congruent",0.0873871677071228,-0.508736115858665,-0.994499978920891
6,1,0.445327214998542,"incongruent",0.0873871677071228,-0.508736115858665,-0.324847605914789
6,1,0.478258252987871,"congruent",0.0873871677071228,-0.508736115858665,0.370479609083753
6,1,0.472853530009161,"incongruent",0.0873871677071228,-0.508736115858665,1.09873786207162
6,1,0.68020542699378,"congruent",-0.133480193400754,-0.508748880718797,-0.994499978920891
6,1,0.519929877991672,"incongruent",-0.133480193400754,-0.508748880718797,-0.314294551927112
6,1,0.767622746992856,"congruent",0.151464199106102,-0.508757218980733,-0.994499978920891
6,1,0.403422083996702,"congruent",0.151464199106102,-0.508757218980733,0.496488572077845
6,1,0.371486763993744,"incongruent",0.151464199106102,-0.508757218980733,1.14991065607455
6,1,0.698805129009997,"incongruent",0.30347633362066,-0.508762665700194,-0.994499978920891
6,1,0.48430355702294,"incongruent",0.30347633362066,-0.508762665700194,-0.295694849910894
6,1,0.326265949988738,"incongruent",0.30347633362066,-0.508762665700194,0.438608707112045
6,1,0.607980271015549,"congruent",0.30347633362066,-0.508762665700194,1.01487465710078
6,1,0.787950764002744,"incongruent",0.00437821177710451,-0.508766223606281,-0.994499978920891
6,1,0.382899443997303,"congruent",0.00437821177710451,-0.508766223606281,-0.206549214918147
6,1,0.770904720004182,"incongruent",0.00437821177710451,-0.508766223606281,0.426350229079156
6,1,0.514600363996578,"incongruent",-0.186437417015428,-0.508768547701695,-0.994499978920891
6,1,0.339158483984647,"congruent",-0.186437417015428,-0.508768547701695,-0.479899614924313
6,-1,0.41289514201344,"incongruent",-0.186437417015428,-0.508768547701695,0.109258869060334
6,1,0.321097766980529,"incongruent",-0.186437417015428,-0.508768547701695,0.772154011073774
6,1,0.786205664015142,"incongruent",-0.3081720637162,-0.508770065847301,-0.994499978920891
6,-1,0.406818517978536,"incongruent",-0.3081720637162,-0.508770065847301,-0.208294314905749
6,1,0.486035045003518,"congruent",-0.385835116271892,-0.508771057530374,-0.994499978920891
6,1,0.453024489019299,"congruent",-0.385835116271892,-0.508771057530374,-0.508464933917373
6,1,0.461801305995323,"congruent",-0.385835116271892,-0.508771057530374,0.194559555101925
6,1,0.718931189010618,"incongruent",-0.385835116271892,-0.508771057530374,0.906360861097248
6,1,0.602572579984553,"incongruent",-0.385835116271892,-0.508771057530374,1.87529205010787
6,1,0.458751052006846,"incongruent",-0.435381813910847,-0.121831780336723,-0.994499978920891
6,1,0.4266848389816,"congruent",-0.435381813910847,-0.121831780336723,-0.535748926914045
6,1,0.49886001800769,"incongruent",-0.435381813910847,-0.121831780336723,0.140935912067555
6,1,0.651947852020385,"incongruent",-0.435381813910847,-0.121831780336723,0.889795930075244
6,1,0.481927765009459,"incongruent",-0.435381813910847,-0.121831780336723,1.79174378209563
6,1,0.516611779981758,"congruent",-0.00959427740362206,-0.256015230669154,-0.994499978920891
6,1,0.385239088005619,"incongruent",-0.00959427740362206,-0.256015230669154,-0.477888198939133
6,1,0.684924286004389,"congruent",-0.00959427740362206,-0.256015230669154,0.157350889066486
6,1,0.525802899996052,"incongruent",-0.00959427740362206,-0.256015230669154,1.09227517507087
6,1,0.580285628995625,"incongruent",-0.195351445938056,-0.343666544095305,-0.994499978920891
6,1,0.528179020999232,"congruent",-0.195351445938056,-0.343666544095305,-0.414214349925267
6,1,0.43301815999439,"incongruent",-0.195351445938056,-0.343666544095305,0.363964671073965
6,1,0.435456384002464,"incongruent",-0.195351445938056,-0.343666544095305,1.04698283106836
6,1,0.65091567899799,"incongruent",-0.313858946747969,-0.400922135051535,-0.994499978920891
6,1,0.401163564994931,"incongruent",-0.313858946747969,-0.400922135051535,-0.343584299922902
6,1,0.318768030992942,"incongruent",-0.313858946747969,-0.400922135051535,0.307579265072029
6,-1,0.384027457999764,"incongruent",-0.313858946747969,-0.400922135051535,0.876347296064971
6,1,0.572948107001139,"incongruent",-0.38946317703967,-0.438322632175964,-0.994499978920891
6,1,0.5418600840203,"incongruent",-0.38946317703967,-0.438322632175964,-0.421551871919753
6,1,0.701205473014852,"congruent",-0.437696407838866,-0.0786426686889485,-0.994499978920891
6,1,0.358357838005759,"incongruent",-0.437696407838866,-0.0786426686889485,-0.293294505906039
6,1,0.325263164006174,"congruent",-0.437696407838866,-0.0786426686889485,0.31506333209972
6,-1,0.766277877992252,"incongruent",-0.0108290669723418,-0.227803239158595,-0.994499978920891
6,1,0.609255716990447,"congruent",-0.0108290669723418,-0.227803239158595,-0.228222100928639
6,1,0.394162031006999,"incongruent",-0.0108290669723418,-0.227803239158595,0.631033616061808
6,1,0.904637489991728,"incongruent",0.216896122033131,-0.325237907000778,-0.994499978920891
6,1,0.536563528992701,"incongruent",0.216896122033131,-0.325237907000778,-0.0898624889291635
6,1,0.615714804007439,"congruent",-0.0508573658093907,-0.388884180728648,-0.994499978920891
6,1,0.302159832004691,"congruent",-0.0508573658093907,-0.388884180728648,-0.378785174913452
6,1,0.424601952981902,"incongruent",-0.0508573658093907,-0.388884180728648,0.173374657091238
6,1,0.363527067005634,"congruent",-0.0508573658093907,-0.388884180728648,0.847976610073141
6,1,0.31327605000115,"incongruent",-0.0508573658093907,-0.388884180728648,1.46150367707877
6,1,0.510727978020441,"incongruent",-0.0508573658093907,-0.388884180728648,2.02477972707992
6,1,0.535488936991896,"congruent",-0.221676058448285,-0.0483339316446569,-0.994499978920891
6,1,0.323560632998124,"congruent",-0.221676058448285,-0.0483339316446569,-0.459011041928995
6,-1,0.486451428994769,"incongruent",-0.221676058448285,-0.0483339316446569,0.114549591069129
6,1,0.573322217998793,"incongruent",-0.221676058448285,-0.0483339316446569,0.851001020063898
6,1,0.524847758992109,"incongruent",-0.221676058448285,-0.0483339316446569,1.67432323806269
6,1,0.719375259010121,"incongruent",0.104413469020545,-0.208004965946523,-0.994499978920891
6,1,0.277487522020238,"congruent",0.104413469020545,-0.208004965946523,-0.27512471991077
6,1,0.368721059989184,"incongruent",0.104413469020545,-0.208004965946523,0.252362802109467
6,1,0.762727611989249,"incongruent",-0.12261792395183,-0.312305278973188,-0.994499978920891
6,1,0.545284124993486,"congruent",-0.12261792395183,-0.312305278973188,-0.231772366931642
6,1,0.341881706001004,"incongruent",-0.12261792395183,-0.312305278973188,0.563511758061843
6,1,0.741861788003007,"congruent",0.157259002611714,-0.380436329448466,-0.994499978920891
6,1,0.471346759004518,"incongruent",0.157259002611714,-0.380436329448466,-0.252638190917885
6,1,0.492005703999894,"congruent",0.157259002611714,-0.380436329448466,0.468708568086633
6,1,0.854570699011674,"incongruent",-0.0889040588866725,-0.424940894239927,-0.994499978920891
6,1,0.319016511028167,"incongruent",-0.0889040588866725,-0.424940894239927,-0.139929279909217
6,1,0.418117936002091,"congruent",-0.0889040588866725,-0.424940894239927,0.42908723111895
6,1,0.462221844005398,"congruent",-0.0889040588866725,-0.424940894239927,1.09720516712104
6,1,0.609818200988229,"incongruent",-0.245948707230798,-0.0704388604298817,-0.994499978920891
6,1,0.492695544002345,"congruent",-0.245948707230798,-0.0704388604298817,-0.384681777932662
6,1,0.341965887026163,"incongruent",-0.245948707230798,-0.0704388604298817,0.358013766069683
6,1,0.483070557995234,"congruent",-0.245948707230798,-0.0704388604298817,0.949979653095846
6,1,0.328491668013157,"congruent",-0.245948707230798,-0.0704388604298817,1.68305021109108
6,1,0.604320827987976,"incongruent",-0.3461384815349,-0.222444347527607,-0.994499978920891
6,1,0.42937214198173,"congruent",-0.3461384815349,-0.222444347527607,-0.390179150932915
6,-1,0.375672330002999,"incongruent",-0.3461384815349,-0.222444347527607,0.289192991048815
6,1,0.586718450009357,"incongruent",-0.3461384815349,-0.222444347527607,0.914865321051814
6,1,0.69948341199779,"incongruent",-0.410056551847688,-0.321737371809584,-0.994499978920891
6,1,0.522166246984852,"incongruent",-0.410056551847688,-0.321737371809584,-0.295016566923102
6,1,0.519819025998004,"incongruent",-0.450834363165137,-0.00716890896873545,-0.994499978920891
6,1,0.474317954009166,"congruent",-0.450834363165137,-0.00716890896873545,-0.474680952922887
6,1,0.560851260001073,"congruent",-0.450834363165137,-0.00716890896873545,0.249637001086279
6,1,0.461955487990053,"incongruent",-0.450834363165137,-0.00716890896873545,1.06048826108735
6,1,1.06021117299679,"congruent",-0.47684938345133,-0.181115149834157,-0.994499978920891
6,1,0.3143853090005,"congruent",-0.47684938345133,-0.181115149834157,0.0657111940758985
6,1,0.486594534973847,"incongruent",-0.47684938345133,-0.181115149834157,0.630096503076399
6,1,0.31481721700402,"congruent",-0.47684938345133,-0.181115149834157,1.36669103805025
6,1,0.359781353006838,"congruent",-0.47684938345133,-0.181115149834157,1.93150825505427
6,1,0.538014906982426,"incongruent",-0.0317163964020792,0.0790409504355194,-0.326360647907229
6,1,0.481684462021803,"incongruent",-0.0317163964020792,0.0790409504355194,0.461654259075198
6,1,0.421586180018494,"congruent",-0.0317163964020792,0.0790409504355194,1.193338721097
6,1,0.540924472996267,"congruent",0.205753149528955,-0.12480114547411,-0.994499978920891
6,1,0.533017245004885,"incongruent",0.205753149528955,-0.12480114547411,0.172938924087697
6,1,0.447696770017501,"incongruent",0.205753149528955,-0.12480114547411,0.955956169092582
6,1,0.469396589003736,"incongruent",-0.0579662479778801,0.11356481394849,-0.994499978920891
6,1,0.440621844027191,"incongruent",-0.0579662479778801,0.11356481394849,-0.525103389917156
6,1,0.388425546989311,"incongruent",-0.0579662479778801,0.11356481394849,0.165518454110035
6,1,0.544135055009974,"incongruent",0.191749378710297,0.259697449032109,-0.994499978920891
6,1,0.494586599990726,"congruent",0.191749378710297,0.259697449032109,-0.450364923910918
6,1,0.440038531989558,"congruent",0.191749378710297,0.259697449032109,0.294221676079808
6,1,0.401894922979409,"congruent",0.191749378710297,0.259697449032109,0.984260208069366
6,1,0.321024630975444,"congruent",0.191749378710297,0.259697449032109,1.63615513104878
6,1,0.726878109999234,"congruent",-0.0669002336470595,0.349285522296473,-0.994499978920891
6,1,0.531870475999312,"incongruent",-0.0669002336470595,0.349285522296473,-0.267621868921658
6,1,0.774695136002265,"incongruent",-0.0669002336470595,0.349285522296473,0.514248607077654
6,1,0.360219160997076,"congruent",0.186983276035503,0.404208386491924,-0.994499978920891
6,1,0.485083363979356,"incongruent",0.186983276035503,0.404208386491924,-0.634280817923816
6,1,0.291971575003117,"incongruent",0.186983276035503,0.404208386491924,0.10080254605554
6,1,0.67826115799835,"congruent",0.186983276035503,0.404208386491924,0.642774121058657
6,1,0.510556863009697,"congruent",-0.0699408641704978,0.437879397615587,-0.994499978920891
6,1,0.434028234012658,"congruent",-0.0699408641704978,0.437879397615587,-0.483943115911194
6,1,0.384988135978347,"incongruent",-0.0699408641704978,0.437879397615587,0.200085118101464
6,1,0.577959824993741,"congruent",-0.23385075789772,0.458521747695059,-0.994499978920891
6,1,0.28676523300237,"incongruent",-0.23385075789772,0.458521747695059,-0.41654015392715
6,1,0.315394592005759,"incongruent",-0.23385075789772,0.458521747695059,0.12022507907522
6,1,0.640823419002118,"congruent",-0.338420352798876,0.123083300911767,-0.994499978920891
6,1,0.314933854009723,"incongruent",-0.338420352798876,0.123083300911767,-0.353676559918773
6,1,0.326396848016884,"congruent",-0.338420352798876,0.123083300911767,0.21125729409095
6,1,0.452545770996949,"congruent",-0.405132617257967,-0.0960318012960159,-0.994499978920891
6,1,0.270235258009052,"incongruent",-0.405132617257967,-0.0960318012960159,-0.541954207923943
6,1,0.433797767997021,"congruent",-0.405132617257967,-0.0960318012960159,-0.0217189499148904
6,1,0.629744119010866,"congruent",-0.405132617257967,-0.0960318012960159,0.662078818082131
6,1,0.497367453994229,"incongruent",-0.447693040614933,0.131202148090312,-0.994499978920891
6,1,0.292993242008379,"congruent",-0.447693040614933,0.131202148090312,-0.497132524926662
6,1,0.300623949995497,"incongruent",-0.447693040614933,0.131202148090312,0.0458607170817165
6,1,0.370057986991014,"congruent",-0.447693040614933,0.131202148090312,0.596484667077213
6,1,0.501068450015737,"congruent",-0.447693040614933,0.131202148090312,1.71679564106443
6,1,0.544637884013355,"incongruent",-0.474845313903976,-0.0907284079420462,-0.994499978920891
6,1,0.423964290996082,"incongruent",-0.474845313903976,-0.0907284079420462,-0.449862094907536
6,1,0.647603441990213,"incongruent",-0.474845313903976,-0.0907284079420462,0.224102196088545
6,1,0.437974058993859,"incongruent",-0.474845313903976,-0.0907284079420462,1.12170563807876
6,-1,0.438675821002107,"incongruent",-0.492167649694187,0.134453446419897,-0.994499978920891
6,1,0.484779145015636,"incongruent",-0.492167649694187,0.134453446419897,0.113027712076921
6,1,0.291727395990165,"incongruent",-0.492167649694187,0.134453446419897,0.847806857092557
6,1,1.03455137199489,"incongruent",-0.503218780258268,0.27250343405503,-0.994499978920891
6,1,0.402411679009674,"incongruent",-0.503218780258268,0.27250343405503,0.0400513930739985
6,1,0.490289672015933,"congruent",-0.0457839422106446,0.357136359474625,-0.994499978920891
6,1,0.469439034990501,"congruent",-0.0457839422106446,0.357136359474625,-0.504210306904958
6,1,0.540496150992112,"incongruent",-0.0457839422106446,0.357136359474625,0.215228728085542
6,1,0.523376711993478,"incongruent",-0.0457839422106446,0.357136359474625,1.00572487907765
6,1,0.615432755002985,"incongruent",0.198248395191002,0.409021420732361,-0.994499978920891
6,1,0.581538988015382,"incongruent",0.198248395191002,0.409021420732361,-0.379067223917906
6,1,0.680253369006095,"congruent",-0.0627540561028643,0.440830076387029,-0.994499978920891
6,1,0.621620288991835,"incongruent",-0.0627540561028643,0.440830076387029,-0.314246609914796
6,1,0.808205501991324,"incongruent",-0.229265789954812,0.46033069082268,-0.994499978920891
6,1,0.409438629983924,"congruent",-0.229265789954812,0.46033069082268,-0.186294476929567
6,1,0.400760482996702,"congruent",-0.229265789954812,0.46033069082268,0.473144153054357
6,1,0.284266587987076,"congruent",-0.229265789954812,0.46033069082268,1.12390463605106
6,1,0.839308043010533,"incongruent",0.100364499056443,0.4722857375086,-0.994499978920891
6,1,0.434136256022612,"incongruent",0.276215665638168,0.47961489842987,-0.994499978920891
6,1,0.429439655999886,"congruent",0.276215665638168,0.47961489842987,-0.560363722898279
6,1,0.383735191979213,"incongruent",0.276215665638168,0.47961489842987,0.119075933101606
6,1,0.489713989023585,"congruent",0.276215665638168,0.47961489842987,0.75281112508082
6,1,0.361633418011479,"incongruent",0.276215665638168,0.47961489842987,1.4925251141044
6,1,0.894208209007047,"incongruent",0.370028745986186,0.484108113824264,-0.994499978920891
6,1,0.440446229011286,"incongruent",0.370028745986186,0.484108113824264,-0.100291769913844
6,1,0.857637798006181,"incongruent",0.420076148090247,0.486862724453951,-0.994499978920891
6,1,0.416634924011305,"incongruent",0.420076148090247,0.486862724453951,-0.13686218091471
6,1,0.787695366016123,"incongruent",0.0787653954142672,0.488551466046587,-0.994499978920891
6,1,0.349277360015549,"congruent",0.0787653954142672,0.488551466046587,-0.206804612904768
6,1,0.253021813987289,"incongruent",0.0787653954142672,0.488551466046587,0.392472747110781
6,1,0.788209885999095,"incongruent",0.26469297582714,0.489586765967369,-0.994499978920891
6,1,0.682684736995725,"incongruent",0.26469297582714,0.489586765967369,-0.206290092921796
6,1,0.271496778004803,"incongruent",0.26469297582714,0.489586765967369,0.726394644073929
